School ID,School Name,Network,Total,Bilingual N,Bilingual %,SpED N,SpED %,Economically Disadvantaged N,Economically Disadvantaged %
609854.0,Frederic Chopin Elementary School,Network 5,367.33,117.11,32.04,95.67,26.4,319.11,86.57
609855.0,Walter S Christopher Elementary School,Network 8,355.44,199.22,56.23,193.11,54.31,316.67,89.07
609856.0,Henry Clay Elementary School,Network 13,580.0,172.22,29.78,71.56,12.32,462.11,79.53
609857.0,Grover Cleveland Elementary School,Network 1,546.44,218.33,40.12,150.33,27.8,420.0,76.25
609859.0,DeWitt Clinton Elementary School,Network 2,1037.0,603.89,55.08,83.22,7.57,882.33,79.82
609861.0,Henry R Clissold Elementary School,Network 10,468.56,6.78,1.49,87.44,18.91,200.56,42.6
609862.0,Edward Coles Elementary Language Academy,Network 12,365.78,4.88,1.59,50.56,13.91,311.78,84.61
609863.0,Christopher Columbus Elementary School,ISP,268.44,97.67,36.02,17.0,6.34,172.56,63.81
609864.0,John W Cook Elementary School,Network 11,342.78,4.0,1.27,48.22,13.94,291.33,84.72
609865.0,Jordan Elementary Community School,Network 2,498.11,255.67,51.53,83.67,16.83,414.78,83.27
609866.0,John C Coonley Elementary School,Network 2,878.0,46.89,5.04,102.56,11.16,141.56,15.12
609867.0,Peter Cooper Elementary Dual Language Academy,Network 7,454.89,268.11,58.87,72.0,15.84,402.56,88.26
609869.0,Anna R. Langford Community Academy,Network 11,237.44,5.75,2.96,25.22,10.65,209.56,87.3
609870.0,Daniel J Corkery Elementary School,ISP,466.0,222.44,48.34,72.78,15.85,398.78,85.42
609871.0,Barbara Vick Early Childhood & Family Center,Network 10,330.89,66.0,19.63,144.33,43.65,107.22,32.49
609872.0,Manuel Perez Elementary School,Network 7,301.44,107.78,35.8,44.67,14.9,249.0,82.4
609873.0,Crown Community Academy of Fine Arts Center ES,Network 5,207.78,4.33,2.32,32.78,15.62,182.11,87.95
609874.0,Everett McKinley Dirksen Elementary School,Network 1,941.88,507.0,52.72,99.22,10.45,603.22,63.27
609875.0,Charles R Darwin Elementary School,Network 4,528.22,222.33,42.02,87.67,16.64,411.67,77.93
609876.0,Nathan S Davis Elementary School,Network 8,646.67,349.67,54.52,98.0,15.65,578.22,88.69
609879.0,Charles Gates Dawes Elementary School,Network 10,973.0,272.78,27.43,164.67,16.52,883.11,88.53
609880.0,Stephen Decatur Classical Elementary School,Network 2,296.67,2.43,0.78,14.78,4.9,40.89,13.81
609883.0,Charles S Deneen Elementary School,AUSL,496.0,1.78,0.37,69.56,14.01,431.0,86.63
609884.0,William E Dever Elementary School,Network 1,757.89,241.44,31.96,90.22,11.89,407.89,53.61
609885.0,Dewey Elementary Academy of Fine Arts,AUSL,341.33,13.33,4.23,35.11,10.53,310.33,90.39
609887.0,Arthur Dixon Elementary School,Network 12,542.78,4.44,0.83,55.22,10.14,407.78,75.03
609888.0,Mary Mapes Dodge Elementary Renaissance Academy,AUSL,122.0,,,15.0,12.3,105.0,86.07
609891.0,James R Doolittle Jr Elementary School,Network 9,260.22,2.56,1.03,32.78,12.59,227.0,87.39
609893.0,John C Dore Elementary School,Network 10,725.33,118.78,16.37,134.78,18.57,342.89,47.27
609894.0,John B Drake Elementary School,Network 9,321.0,4.67,1.55,57.56,18.11,284.56,88.44
609895.0,Turner-Drew Elementary Language Academy,ISP,225.11,0.0,0.0,34.33,15.38,164.44,73.17
609896.0,Thomas Drummond Elementary School,Network 6,339.0,16.89,5.05,31.44,9.39,70.56,20.57
609897.0,Charles W Earle Elementary School,Network 11,346.78,13.33,4.57,54.0,15.79,286.0,81.62
609898.0,John F Eberhart Elementary School,Network 10,1007.0,539.78,44.36,127.56,10.43,875.75,88.02
609899.0,Christian Ebinger Elementary School,ISP,795.67,43.56,5.52,119.44,15.07,111.56,14.07
609900.0,George W Curtis Elementary School,AUSL,467.44,7.33,1.53,52.78,11.38,411.56,87.8
609901.0,Edgebrook Elementary School,Network 1,494.67,31.11,6.37,54.33,11.02,58.44,11.84
609902.0,Ralph H Metcalfe Elementary Community Academy,Network 13,361.22,2.83,0.85,49.44,13.86,314.56,86.32
609903.0,Richard Edwards Elementary School,ISP,1219.0,718.67,51.85,181.67,13.15,913.67,78.27
609904.0,Edward K Ellington Elementary School,Network 3,513.11,6.89,1.37,90.78,17.68,432.33,83.98
609907.0,Leif Ericson Elementary Scholastic Academy,Network 5,439.67,1.44,0.3,37.0,8.4,368.0,83.62
609908.0,Esmond Elementary School,Network 10,267.11,2.0,0.76,40.67,15.33,224.33,83.9
609909.0,Edward Everett Elementary School,Network 8,153.22,68.44,46.24,29.33,19.98,123.67,79.24
609910.0,Laughlin Falconer Elementary School,Network 3,898.75,443.33,42.08,154.0,15.12,787.43,82.4
609912.0,James B Farnsworth Elementary School,Network 1,568.78,208.78,36.91,151.78,26.77,327.89,57.42
609917.0,Fernwood Elementary School,Network 13,288.67,1.25,0.48,33.44,11.62,255.56,88.31
609918.0,Eugene Field Elementary School,Network 2,171.0,66.67,40.6,30.44,18.49,145.78,83.68
609919.0,John Fiske Elementary School,Network 9,414.89,4.0,1.06,43.56,10.71,343.11,82.26
609920.0,Gerald Delgado Kanoon Elementary Magnet School,Network 7,531.22,261.89,49.55,58.67,11.13,492.0,91.82
609921.0,Telpochcalli Elementary School,Network 7,257.56,166.78,64.61,50.78,19.77,212.44,82.17
609922.0,Belmont-Cragin Elementary School,Network 3,507.22,330.67,65.43,77.33,15.46,378.56,74.79
609924.0,Fort Dearborn Elementary School,Network 11,357.56,1.0,0.28,59.22,16.72,298.67,83.23
609925.0,Joseph Kellman Corporate Community ES,Network 5,271.33,1.86,0.76,16.78,6.58,236.89,86.88
609926.0,Franklin Elementary Fine Arts Center,Network 4,364.56,10.56,2.89,36.0,9.87,149.44,40.99
609927.0,Foster Park Elementary School,Network 11,347.0,2.12,0.62,88.11,25.62,268.56,77.1
609928.0,Melville W Fuller Elementary School,AUSL,348.11,0.8,0.24,47.33,13.71,307.78,88.23
609929.0,Robert Fulton Elementary School,Network 11,351.11,137.11,39.56,51.44,14.78,309.78,87.84
609930.0,Frederick Funston Elementary School,Network 4,443.11,210.11,47.56,86.11,19.6,385.67,86.77
609933.0,Stephen F Gale Elementary Community Academy,Network 2,285.33,88.11,30.94,62.56,22.7,237.22,82.45
609935.0,Matthew Gallistel Elementary Language Academy,Network 13,688.25,207.11,28.93,102.22,13.84,598.0,87.24
609937.0,John W Garvy Elementary School,Network 1,780.44,174.11,22.4,88.44,11.33,287.56,36.69
609938.0,Joseph E Gary Elementary School,Network 7,803.0,457.78,47.71,149.89,15.77,753.6,91.09
609939.0,Frank L Gillespie Elementary School,Network 12,450.78,2.33,0.53,72.56,16.44,380.33,83.83
609941.0,Asa Philip Randolph Elementary School,Network 11,424.56,20.56,5.27,45.78,10.69,380.0,89.1
609942.0,Johann W von Goethe Elementary School,Network 4,746.78,173.0,23.24,98.89,13.27,429.78,57.36
609943.0,Jesse Owens Elementary Community Academy,Network 13,377.44,4.29,1.29,60.0,15.96,324.56,85.34
609944.0,Virgil Grissom Elementary School,Network 13,319.78,73.11,23.03,38.22,11.96,196.0,61.52
609945.0,William C. Goudy Technology Academy,ISP,643.22,265.22,41.37,76.0,11.86,497.22,76.6
609947.0,Alexander Graham Elementary School,Network 6,386.22,78.22,20.58,45.11,11.73,330.0,84.83
609949.0,William P Gray Elementary School,Network 1,998.5,354.22,32.44,155.22,14.14,813.29,78.36
609950.0,Josefa Ortiz De Dominguez Elementary School,Network 7,489.56,312.0,64.01,77.33,16.74,387.56,77.57
609951.0,Ariel Elementary Community Academy,ISP,457.22,4.11,0.93,66.78,14.93,347.11,75.83
609952.0,Nathanael Greene Elementary School,Network 8,416.67,195.89,46.99,47.33,11.86,353.33,83.82
609954.0,John Milton Gregory Elementary School,Network 5,322.67,2.5,0.95,47.0,14.47,295.56,91.0
609955.0,Walter Q Gresham Elementary School,AUSL,344.89,1.44,0.43,47.44,13.76,310.89,90.12
609956.0,Robert L Grimes Elementary School,Network 10,429.89,146.11,34.09,56.11,13.11,319.56,73.97
609958.0,Frank W Gunsaulus Elementary Scholastic Academy,ISP,745.56,315.11,42.4,79.22,10.65,607.33,81.2
609959.0,John Charles Haines Elementary School,Network 6,612.22,180.89,29.59,24.89,4.15,480.22,78.17
609960.0,Nathan Hale Elementary School,Network 10,866.44,178.22,20.89,117.22,13.53,551.89,63.41
609961.0,Ninos Heroes Elementary Academic Center,Network 12,333.89,37.0,11.29,31.11,9.34,279.22,83.43
609963.0,Alexander Hamilton Elementary School,Network 4,472.67,20.56,4.37,50.11,10.63,62.22,13.15
609964.0,John H Hamline Elementary School,Network 8,570.44,320.67,56.2,94.89,16.74,500.11,87.48
609966.0,Charles G Hammond Elementary School,Network 7,347.44,164.89,46.89,66.44,19.06,313.0,89.36
609967.0,William F Finkl Elementary School,Network 7,304.44,128.11,43.05,69.11,23.53,277.89,90.4
609968.0,Sharon Christa McAuliffe Elementary School,Network 4,665.22,272.22,41.1,82.67,12.48,558.22,83.56
609969.0,Bret Harte Elementary School,Network 9,332.89,19.56,5.84,43.56,13.04,224.78,67.26
609971.0,John Harvard Elementary School of Excellence,AUSL,380.33,2.0,0.57,68.67,18.18,329.56,86.55
609972.0,Helge A Haugan Elementary School,Network 1,915.38,585.89,63.07,145.33,15.69,753.11,80.93
609973.0,Emiliano Zapata Elementary Academy,ISP,677.44,351.89,52.74,109.11,16.55,604.89,88.27
609974.0,Hawthorne Elementary Scholastic Academy,Network 4,579.78,23.67,4.05,47.11,8.13,97.67,16.89
609975.0,John Hay Elementary Community Academy,Network 3,334.44,15.22,5.05,38.89,11.89,296.78,87.76
609976.0,Stephen K Hayt Elementary School,Network 2,893.33,427.22,45.82,128.22,13.83,715.56,76.14
609977.0,Woodlawn Community Elementary School,Network 9,193.11,1.38,0.72,14.11,7.37,157.89,81.52
609978.0,Wendell Smith Elementary School,Network 13,333.67,2.0,0.57,47.89,14.32,289.78,86.58
609979.0,Robert Healy Elementary School,Network 6,1206.0,352.78,26.31,66.22,4.91,894.75,77.04
609981.0,Phoebe Apperson Hearst Elementary School,Network 10,334.67,103.0,30.74,108.22,32.62,274.33,81.57
609983.0,James Hedges Elementary School,Network 8,580.56,368.78,64.01,89.33,15.62,501.22,85.6
609985.0,Helen M Hefferan Elementary School,Network 5,299.11,2.0,1.04,37.78,13.04,267.11,88.48
609986.0,Charles R Henderson Elementary School,Network 11,243.22,30.67,13.78,34.33,14.57,209.0,85.53
609987.0,Thomas A Hendricks Elementary Community Academy,Network 9,215.22,4.78,2.27,60.78,28.05,190.33,88.16
609988.0,Patrick Henry Elementary School,Network 1,521.56,270.33,52.18,76.67,14.8,426.0,81.34
609990.0,South Loop Elementary School,ISP,808.67,61.11,7.56,59.0,7.27,211.89,26.2
609991.0,Theodore Herzl Elementary School,AUSL,515.56,3.22,0.57,84.56,16.66,460.11,89.05
609993.0,Agustin Lara Elementary Academy,ISP,396.11,193.22,50.04,57.22,14.91,350.67,88.03
609994.0,William G Hibbard Elementary School,Network 1,913.29,540.56,57.44,104.89,10.96,735.0,80.02
609995.0,Rufus M Hitch Elementary School,Network 1,545.89,113.0,20.58,80.44,14.85,277.0,50.37
609996.0,Charles N Holden Elementary School,ISP,454.11,106.0,23.46,51.56,11.35,343.78,75.09
609997.0,Oliver Wendell Holmes Elementary School,Network 11,156.56,4.78,3.51,20.0,12.76,130.0,82.75
610000.0,Julia Ward Howe Elementary School of Excellence,AUSL,428.89,7.56,1.94,64.89,15.19,381.56,88.66
610002.0,Thomas Hoyne Elementary School,Network 12,237.67,1.0,0.4,26.56,11.1,173.89,72.9
610003.0,Paul Cuffe Math-Science Technology Academy ES,Network 11,288.78,1.0,0.35,50.78,17.82,238.0,80.95
610004.0,Countee Cullen Elementary School,Network 13,184.78,1.78,0.94,23.33,12.65,160.0,86.38
610005.0,Charles Evans Hughes Elementary School,Network 5,238.89,2.6,1.41,35.0,14.84,210.44,87.2
610006.0,Edward N Hurley Elementary School,Network 10,795.11,322.67,41.09,91.67,11.66,651.56,81.57
610009.0,Galileo Math & Science Scholastic Academy ES,Network 6,556.0,90.0,16.2,68.33,12.33,288.0,51.76
610010.0,Friedrich L. Jahn Elementary of the Fine Arts,Network 4,319.33,54.33,16.97,63.11,19.78,162.0,50.57
610011.0,Minnie Mars Jamieson Elementary School,Network 2,854.67,264.22,31.09,118.0,13.8,542.33,63.33
610012.0,Edward Jenner Elementary Academy of the Arts,Network 6,244.67,1.0,0.41,41.33,16.92,225.33,92.16
610013.0,Pilsen Elementary Community Academy,Network 7,292.0,127.33,44.72,62.89,20.9,248.78,84.55
610015.0,Joseph Jungman Elementary School,ISP,277.33,119.0,42.86,83.44,30.17,221.67,79.79
610016.0,Kate S Kellogg Elementary School,Network 10,269.78,1.43,0.53,43.11,15.99,101.78,37.82
610017.0,Maria Saucedo Elementary Scholastic Academy,Network 7,917.67,418.22,42.92,127.78,13.36,827.0,87.14
610019.0,Joshua D Kershaw Elementary School,Network 11,252.0,3.12,1.33,47.89,19.46,213.22,84.63
610021.0,Pablo Casals Elementary School,AUSL,402.33,79.78,20.15,45.11,11.29,345.22,85.45
610022.0,Joyce Kilmer Elementary School,Network 2,760.89,406.33,53.35,165.22,21.71,612.22,80.43
610024.0,Lazaro Cardenas Elementary School,ISP,753.14,336.44,41.92,137.44,16.2,649.29,87.78
610026.0,John H Kinzie Elementary School,ISP,677.89,108.67,16.02,149.44,22.07,380.0,56.03
610027.0,Rudyard Kipling Elementary School,ISP,278.44,0.33,0.13,37.56,13.31,224.33,80.4
610029.0,Rodolfo Lozano Bilingual & International Ctr ES,Network 6,206.67,91.67,43.58,64.56,31.73,149.33,71.96
610030.0,Charles Kozminski Elementary Community Academy,Network 9,267.56,10.89,4.25,40.22,15.05,210.33,78.12
610032.0,Wendell E Green Elementary School,Network 11,335.0,1.2,0.35,69.0,21.01,274.56,81.64
610033.0,LaSalle Elementary Language Academy,Network 4,519.67,12.67,2.38,62.11,11.97,172.11,33.11
610034.0,Lawndale Elementary Community Academy,Network 5,246.11,1.0,0.5,33.11,14.07,218.89,88.45
610036.0,Leslie Lewis Elementary School,AUSL,449.67,76.89,17.54,51.56,11.63,393.33,87.4
610037.0,Arthur A Libby Elementary School,Network 11,319.0,65.56,21.15,63.67,20.08,284.22,88.56
610038.0,Abraham Lincoln Elementary School,Network 4,866.12,50.11,5.7,46.0,5.25,116.67,13.24
610039.0,Carl von Linne Elementary School,ISP,652.33,190.56,29.18,91.11,13.98,430.0,65.86
610040.0,Henry D Lloyd Elementary School,ISP,879.67,592.78,60.66,118.0,12.2,726.57,80.99
610041.0,Josephine C Locke Elementary School,Network 3,1133.0,470.22,37.96,197.44,15.92,832.5,78.32
610043.0,Joseph Lovett Elementary School,Network 3,349.22,27.33,8.06,39.22,11.28,285.0,81.06
610044.0,James Russell Lowell Elementary School,Network 5,388.56,116.22,30.39,111.22,28.98,338.67,86.44
610046.0,Mary Lyon Elementary School,Network 3,986.0,504.89,40.94,152.22,12.08,838.0,85.11
610047.0,James Madison Elementary School,Network 12,207.22,2.43,1.13,23.22,11.07,187.67,90.38
610048.0,George Manierre Elementary School,Network 4,311.78,2.12,0.67,51.44,16.26,275.89,88.06
610051.0,Northwest Middle School,Network 3,517.0,204.22,39.88,79.0,15.35,475.78,92.05
610052.0,Horace Mann Elementary School,Network 12,329.56,3.44,1.12,37.89,11.32,280.0,84.79
610053.0,Marquette Elementary School,AUSL,1003.5,421.0,39.05,132.56,12.37,867.67,86.89
610054.0,John L Marsh Elementary School,Network 13,732.89,258.67,35.46,102.89,14.33,593.89,80.69
610055.0,Michael Faraday Elementary School,Network 5,233.56,1.0,0.45,31.56,13.36,216.11,92.08
610056.0,Roswell B Mason Elementary School,Network 5,315.56,3.25,1.0,51.78,16.74,280.78,88.55
610057.0,Fairfield Elementary Academy,Network 10,538.0,259.0,48.79,59.78,11.2,494.56,91.73
610059.0,Oscar F Mayer Elementary School,Network 4,711.78,19.78,2.78,62.33,8.7,86.0,12.07
610060.0,Andrew Jackson Elementary Language Academy,Network 6,507.67,63.78,12.84,43.33,8.7,204.11,40.05
610062.0,George B McClellan Elementary School,Network 6,327.56,47.22,14.36,77.44,23.67,261.89,79.8
610063.0,Cyrus H McCormick Elementary School,Network 7,596.67,299.33,50.21,75.22,13.36,533.89,88.89
610065.0,Emmett Louis Till Math and Science Academy,Network 9,333.78,0.0,0.0,52.0,15.57,284.78,85.1
610066.0,James E McDade Elementary Classical School,Network 12,194.56,1.4,0.76,7.0,3.63,66.33,33.91
610067.0,Francis M McKay Elementary School,Network 10,720.89,105.78,15.29,109.89,15.3,608.0,83.91
610068.0,Hanson Park Elementary School,Network 3,1136.0,642.44,47.87,249.78,18.77,905.25,84.08
610070.0,James B McPherson Elementary School,Network 2,694.56,193.78,27.97,164.33,23.64,454.0,64.92
610073.0,Ellen Mitchell Elementary School,ISP,389.44,47.22,12.1,44.22,11.38,160.67,41.13
610074.0,James Monroe Elementary School,Network 4,770.89,251.89,32.79,109.0,14.39,653.56,84.21
610076.0,Bernhard Moos Elementary School,ISP,465.67,148.89,32.25,61.22,13.14,370.33,79.06
610077.0,Donald Morrill Math & Science Elementary School,Network 10,604.89,247.44,41.6,69.33,11.49,530.67,87.41
610078.0,Inter-American Elementary Magnet School,Network 4,687.33,192.67,28.06,72.89,10.65,331.33,48.22
610081.0,Mark Sheridan Math & Science Academy,ISP,548.89,45.56,8.33,40.56,7.41,256.78,46.82
610082.0,Mount Greenwood Elementary School,ISP,1155.0,10.78,0.96,132.78,11.49,174.44,15.19
610083.0,Daniel C Beard Elementary School,Network 1,231.33,88.33,38.9,130.11,58.19,84.78,38.49
610084.0,Annie Keller Elementary Gifted Magnet School,Network 10,227.78,7.22,3.28,4.89,2.14,55.89,24.65
610086.0,Mount Vernon Elementary School,Network 13,242.44,0.5,0.2,47.22,19.45,203.33,83.78
610087.0,Blair Early Childhood Center,Network 10,209.33,67.0,33.05,155.67,75.23,104.44,50.94
610088.0,Wolfgang A Mozart Elementary School,Network 4,578.44,283.33,49.97,84.0,14.92,516.44,88.62
610089.0,John B Murphy Elementary School,Network 1,532.22,170.89,32.13,86.44,16.31,332.89,62.03
610090.0,Phillip Murray Elementary Language Academy,Network 9,489.44,9.22,1.87,52.67,10.86,283.22,57.91
610091.0,Ronald Brown Elementary Community Academy,Network 13,317.0,0.8,0.24,49.44,15.8,265.78,83.61
610092.0,Henry H Nash Elementary School,Network 3,265.0,8.62,3.38,34.67,13.41,222.33,82.97
610093.0,Jane A Neil Elementary School,Network 12,275.11,6.33,2.35,108.67,39.41,226.11,82.04
610094.0,Louis Nettelhorst Elementary School,Network 4,736.67,86.11,11.82,69.0,9.31,150.33,20.25
610095.0,Walter L Newberry Math & Science Academy ES,Network 4,462.22,28.44,6.27,70.0,15.37,285.67,62.2
610096.0,Florence Nightingale Elementary School,Network 8,966.5,532.67,46.16,173.56,15.21,833.0,86.79
610097.0,William P Nixon Elementary School,Network 4,736.33,384.11,52.45,93.22,12.79,630.56,84.39
610098.0,Alfred Nobel Elementary School,ISP,702.78,284.44,41.11,88.11,12.51,604.78,85.46
610099.0,Norwood Park Elementary School,Network 1,401.22,32.11,8.17,51.33,12.94,66.67,16.55
610100.0,West Park Elementary Academy,Network 5,534.56,205.67,38.99,68.33,12.98,451.11,84.02
610101.0,William B Ogden Elementary School,Network 15,874.71,125.67,13.48,89.44,9.35,336.67,34.65
610102.0,Richard J Oglesby Elementary School,Network 11,390.0,0.67,0.23,52.33,13.38,345.33,88.38
610103.0,Isabelle C O'Keeffe Elementary School,AUSL,583.22,5.0,0.91,73.67,12.74,515.89,88.23
610104.0,William J Onahan Elementary School,Network 1,657.33,62.56,9.52,97.67,14.84,197.78,30.18
610105.0,Oriole Park Elementary School,Network 1,681.56,58.22,8.58,68.78,10.1,152.78,22.31
610106.0,Brian Piccolo Elementary Specialty School,AUSL,583.67,199.11,34.06,89.78,15.39,504.44,86.36
610107.0,James Otis Elementary School,Network 6,399.56,152.11,38.76,117.0,29.99,339.78,84.23
610108.0,Luke O'Toole Elementary School,Network 11,343.22,28.33,8.86,40.67,11.73,298.89,86.68
610109.0,William Bishop Owen Scholastic Academy ES,Network 10,268.89,3.0,1.13,32.56,12.06,142.89,53.23
610110.0,Ida B Wells Preparatory Elementary Academy,Network 9,359.89,1.78,0.49,31.0,8.8,300.0,83.02
610111.0,John Palmer Elementary School,ISP,774.56,285.33,36.88,103.56,13.44,531.89,68.31
610112.0,Francis W Parker Elementary Community Academy,Network 11,466.56,2.38,0.6,44.78,9.8,405.11,86.48
610115.0,Park Manor Elementary School,Network 12,285.33,1.75,0.65,33.0,11.77,255.44,89.19
610116.0,Parkside Elementary Community Academy,Network 12,251.33,0.8,0.32,29.89,11.91,210.22,83.69
610117.0,Louis Pasteur Elementary School,Network 8,611.43,280.56,38.18,87.11,11.98,471.0,79.62
610120.0,Ferdinand Peck Elementary School,ISP,847.29,527.0,53.91,102.44,10.12,635.43,78.3
610121.0,Washington Irving Elementary School,Network 6,374.89,21.0,5.39,63.89,17.1,307.67,80.81
610122.0,Helen Peirce International Studies ES,ISP,1101.0,181.67,17.28,119.22,11.32,510.44,48.76
610123.0,William Penn Elementary School,Network 5,276.11,12.78,4.49,65.33,23.28,242.56,87.29
610124.0,Harold Washington Elementary School,Network 12,301.56,2.0,0.57,34.11,11.06,275.0,90.31
610125.0,Irma C Ruiz Elementary School,Network 7,595.56,202.78,34.79,83.44,14.83,505.56,84.04
610126.0,John J Pershing Elementary Humanities Magnet,Network 9,530.33,15.33,3.06,61.44,11.78,387.78,73.1
610127.0,Mary Gage Peterson Elementary School,Network 1,885.78,300.0,33.91,106.89,12.08,538.0,60.66
610128.0,Marcus Moziah Garvey Elementary School,Network 13,251.33,1.0,0.4,20.11,8.0,217.11,86.46
610129.0,Josiah Pickard Elementary School,Network 7,394.89,169.78,42.78,65.89,17.05,354.0,88.8
610130.0,John T Pirie Fine Arts & Academic Center ES,Network 12,246.11,3.33,1.37,28.33,11.62,186.11,75.37
610131.0,Ambrose Plamondon Elementary School,Network 5,127.78,31.56,25.33,21.56,17.44,112.67,87.1
610132.0,Edgar Allan Poe Elementary Classical School,Network 13,208.44,1.0,0.5,6.22,2.97,80.56,38.67
610133.0,Laura S Ward Elementary School,Network 5,380.78,12.89,3.83,56.67,16.38,337.78,88.22
610135.0,Portage Park Elementary School,Network 1,874.38,160.11,18.25,129.78,14.7,595.56,66.57
610136.0,William H Prescott Elementary School,Network 4,424.67,41.33,9.9,57.89,13.59,144.89,34.57
610137.0,Ernst Prussing Elementary School,Network 1,688.44,223.11,32.46,84.0,12.21,440.67,63.94
610138.0,Pulaski International School of Chicago,Network 6,882.22,140.44,15.89,83.11,9.48,475.22,53.35
610139.0,George M Pullman Elementary School,Network 13,351.22,16.56,4.92,40.89,11.64,294.33,83.53
610141.0,Ravenswood Elementary School,Network 2,540.33,61.22,11.38,58.78,10.9,186.22,34.31
610142.0,William H Ray Elementary School,Network 9,652.0,57.44,8.58,77.67,12.01,309.78,47.54
610143.0,William C Reavis Math & Science Specialty ES,Network 9,263.89,6.11,2.3,50.22,18.87,216.56,82.21
610144.0,Frank W Reilly Elementary School,Network 4,740.88,367.67,48.04,109.44,14.4,647.0,82.05
610145.0,Peter A Reinberg Elementary School,Network 1,774.78,317.11,40.99,160.89,20.77,571.11,73.51
610146.0,Paul Revere Elementary School,Network 12,226.44,0.0,0.0,22.56,9.97,192.22,84.66
610147.0,Philip Rogers Elementary School,ISP,742.44,252.67,34.02,109.22,14.76,491.78,66.02
610148.0,Cesar E Chavez Multicultural Academic Center ES,ISP,894.11,399.0,44.59,88.22,9.94,810.67,90.47
610152.0,Martha Ruggles Elementary School,Network 12,376.0,0.33,0.07,43.67,11.71,310.56,82.49
610153.0,William H Ryder Math & Science Specialty ES,Network 11,380.89,2.22,0.6,108.44,28.56,316.0,82.84
610155.0,Sauganash Elementary School,Network 1,619.89,92.67,14.98,56.78,9.19,137.56,22.34
610157.0,Sidney Sawyer Elementary School,Network 8,924.0,522.11,40.44,121.78,9.46,885.25,88.23
610158.0,Harriet E Sayre Elementary Language Academy,Network 3,440.67,62.0,14.16,55.22,12.59,273.0,61.74
610159.0,Jonathan Y Scammon Elementary School,Network 1,722.78,307.56,42.81,81.33,11.28,620.11,85.42
610163.0,Frederick Stock Elementary School,Network 1,232.67,30.0,12.98,101.56,43.68,30.56,13.09
610165.0,Franz Peter Schubert Elementary School,Network 3,677.11,423.22,62.44,80.67,12.07,575.67,84.29
610167.0,William H Seward Communication Arts Academy ES,Network 8,593.89,278.67,47.87,68.67,11.97,526.44,88.03
610170.0,Columbia Explorers Elementary Academy,ISP,834.17,377.0,40.55,115.89,13.03,725.14,84.02
610171.0,Arnold Mireles Elementary Academy,Network 12,497.11,134.89,27.19,60.78,12.24,447.56,89.58
610172.0,William T Sherman Elementary School,AUSL,256.89,6.89,2.88,30.56,12.12,233.89,90.95
610173.0,Jesse Sherwood Elementary School,ISP,282.0,4.38,1.74,59.56,21.54,248.67,87.38
610174.0,James Shields Elementary School,Network 8,637.88,306.0,44.91,74.22,11.53,593.11,86.45
610175.0,Beulah Shoesmith Elementary School,Network 9,342.11,20.44,6.03,35.78,10.5,242.33,70.66
610176.0,John D Shoop Math-Science Technical Academy ES,Network 13,436.44,2.56,0.59,69.44,16.03,369.44,84.52
610177.0,Mark Skinner Elementary School,ISP,1016.5,70.67,6.43,67.22,6.06,244.33,22.25
610178.0,Theophilus Schmid Elementary School,Network 12,193.67,1.5,0.85,31.44,16.28,155.67,79.98
610179.0,Washington D Smyser Elementary School,ISP,842.75,197.22,23.06,84.78,10.0,573.11,65.93
610180.0,John M Smyth Elementary School,Network 6,430.33,6.78,1.58,74.44,17.33,369.44,85.65
610182.0,Hannah G Solomon Elementary School,Network 1,353.0,120.0,34.01,75.33,21.35,164.0,46.37
610183.0,Spencer Technology Academy,Network 3,515.67,4.78,1.08,63.67,12.14,448.67,85.65
610184.0,John Spry Elementary Community School,Network 7,441.89,213.78,49.1,58.0,13.27,390.89,87.72
610185.0,Adlai E Stevenson Elementary School,Network 10,1161.0,494.0,41.44,204.0,17.18,847.6,78.17
610188.0,Dunne Technology Academy,Network 13,222.33,0.5,0.25,27.78,12.55,177.67,79.43
610191.0,Stone Elementary Scholastic Academy,Network 2,593.33,121.67,20.8,49.44,8.32,303.22,51.13
610192.0,Harriet Beecher Stowe Elementary School,Network 5,623.67,266.0,43.1,108.78,17.45,554.0,88.26
610193.0,William K New Sullivan Elementary School,Network 12,460.56,46.56,9.91,100.33,21.95,414.11,89.56
610194.0,Charles Sumner  Math & Science Community Acad ES,Network 5,249.56,1.0,0.4,28.78,11.68,217.33,86.86
610195.0,Elizabeth H Sutherland Elementary School,Network 10,624.78,3.14,0.49,81.89,13.08,218.78,35.19
610196.0,George B Swift Elementary Specialty School,Network 2,633.11,293.78,46.69,106.56,17.06,438.11,68.8
610197.0,Mancel Talcott Elementary School,ISP,474.0,203.0,42.97,89.0,18.88,344.67,72.39
610198.0,Douglas Taylor Elementary School,Network 13,402.11,162.89,41.16,76.67,19.45,347.11,85.82
610199.0,Johnnie Colemon Elementary Academy,Network 13,223.11,9.56,4.27,27.33,12.48,164.89,73.65
610200.0,James N Thorp Elementary School,Network 12,308.67,40.89,13.21,95.11,30.73,271.56,87.9
610201.0,Ole A Thorp Elementary Scholastic Academy,ISP,831.0,78.56,9.44,122.33,14.78,335.78,40.35
610202.0,George W Tilton Elementary School,Network 5,287.33,4.88,1.95,33.78,11.85,255.56,89.01
610203.0,Enrico Tonti Elementary School,ISP,865.0,397.33,43.25,101.33,11.06,741.56,78.57
